dep_orbit_id,arr_orbit_id,n_impulse,TOF,DV_total,departure_phase,arrival_phase,dv1_x,dv1_y,dv1_z,dv2_x,dv2_y,dv2_z,dv1_mag,dv2_mag,t_leg1,min_moon_dist,lunar_valid,chain_id,position_residual,node_residual,tof_idx,delta_C,rank,seeds_converged
L1_Halo_01,L2_Halo_01,2,0.100000000000,1.18412196087,0.416079787551,0.570151546790,0.240830633374,0.341011377016,0.457075371902,-0.272736158269,0.443272654505,0.220104627803,0.619036387319,0.565085573554,0.100000000000,0.0878956871664,true,623,1.81440187532e-14,0,1,0.0160100380277,1,2500
L1_Halo_01,L2_Halo_01,2,0.100000000000,1.20979257695,0.546307871647,0.459691819023,0.301606908804,0.413549958038,-0.229634229024,-0.275356198445,0.322293423577,-0.491158185169,0.561001046675,0.648791530279,0.100000000000,0.0654967520767,true,883,1.17548139614e-14,0,1,0.0160100380277,2,2500
L1_Halo_01,L2_Halo_01,2,0.100000000000,1.97395043923,0.476729260600,0.517588616397,0.0594240981776,0.124584726361,0.958073778861,-0.128417438239,0.0927171092386,0.993437181860,0.967965879165,1.00598456007,0.100000000000,0.000491599269301,false,813,1.21619447068e-10,0,1,0.0160100380277,3,2500
L1_Halo_01,L2_Halo_01,2,0.147833031700,1.06610917590,0.383271946534,0.599999997473,0.220763304357,0.256711626748,0.444315601200,-0.253295945034,0.343921749919,0.274055961214,0.558617623538,0.507491552358,0.147833031700,0.107666782962,true,2423,8.54990955701e-10,0,2,0.0160100380277,1,2500
L1_Halo_01,L2_Halo_01,2,0.147833031700,1.09772503458,0.563025066950,0.443519104413,0.295115704082,0.297974210164,-0.273917677213,-0.267541552495,0.225085438356,-0.483677471132,0.500911970917,0.596813063658,0.147833031700,0.0756138747624,true,48,3.37135514880e-14,0,2,0.0160100380277,2,2500
L1_Halo_01,L2_Halo_01,2,0.147833031700,1.33604622346,0.460227999589,0.529654090395,0.0256825495931,0.0720471006397,0.636497719367,-0.0742087995281,0.0510183369884,0.689109860333,0.641077003817,0.694969219638,0.147833031700,0.000181323763849,false,1932,6.30930250892e-11,0,2,0.0160100380277,3,2500
L1_Halo_01,L2_Halo_01,2,0.195666063399,0.986765359402,0.355241802980,0.625166575000,0.206051710167,0.204286969655,0.422804982241,-0.237605778464,0.283876257874,0.295989078768,0.512790918642,0.473974440760,0.195666063399,0.123371844770,true,2083,8.56855114538e-13,0,3,0.0160100380277,1,2496
L1_Halo_01,L2_Halo_01,2,0.195666063399,1.02209834479,0.576123293139,0.431061910191,0.291150550215,0.226898259495,-0.288691944545,-0.265099765914,0.158731879926,-0.459213058183,0.468609114185,0.553489230607,0.195666063399,0.0839902274014,true,1433,1.84232870861e-13,0,3,0.0160100380277,2,2496
L1_Halo_01,L2_Halo_01,2,0.195666063399,1.05325098471,0.440587377239,0.546419874277,0.0241608423876,-0.0154520480619,0.502324190641,-0.0628103472572,-0.0525859445211,0.543975385146,0.503142230982,0.550108753729,0.195666063399,0.000606667415331,false,713,1.25462685147e-10,0,3,0.0160100380277,3,2496
L1_Halo_01,L2_Halo_01,2,0.243499095099,0.890290401419,0.422981345242,0.562964371647,0.0294377176861,-0.0689017174128,0.419045157949,-0.0615013384390,-0.113373974191,0.446336738829,0.425691050277,0.464599351143,0.243499095099,0.00108184668337,false,710,1.99141505827e-11,0,4,0.0160100380277,1,2500
L1_Halo_01,L2_Halo_01,2,0.243499095099,0.927221417502,0.328633438917,0.649999984965,0.198701196315,0.166938910424,0.405524189490,-0.229294855096,0.236597180939,0.300252815384,0.481456782580,0.445764634923,0.243499095099,0.137721629176,true,1062,5.52299404333e-10,0,4,0.0160100380277,2,2500
L1_Halo_01,L2_Halo_01,2,0.243499095099,0.965054451097,0.587230331402,0.419813336862,0.289347410816,0.174621577271,-0.287988235423,-0.265099707957,0.111686715454,-0.434427636646,0.444017841012,0.521036610086,0.243499095099,0.0916602105079,true,1492,2.03145061159e-14,0,4,0.0160100380277,3,2500
L1_Halo_01,L2_Halo_01,2,0.291332126798,0.781536337444,0.406278884306,0.578871602054,0.0362094508246,-0.103330119122,0.358095215707,-0.0633959361230,-0.148421939216,0.373714980550,0.374460173262,0.407076164182,0.291332126798,0.00107527070605,false,1678,3.52633990699e-11,0,5,0.0160100380277,1,2499
L1_Halo_01,L2_Halo_01,2,0.291332126798,0.879676903807,0.303526153021,0.672222226859,0.191653268700,0.138712554883,0.385486357666,-0.221322070337,0.203595234550,0.303677067729,0.452296230619,0.427380673188,0.291332126798,0.149531667421,true,1760,4.76074079982e-11,0,5,0.0160100380277,2,2499
L1_Halo_01,L2_Halo_01,2,0.291332126798,0.919005496467,0.597915350822,0.409089155856,0.289586521167,0.134390666350,-0.281316791916,-0.267722873050,0.0752320900582,-0.407677036918,0.425511858657,0.493493637810,0.291332126798,0.0989285111252,true,2130,2.40365103304e-14,0,5,0.0160100380277,3,2499
L1_Halo_01,L2_Halo_01,2,0.339165158498,0.702724035451,0.389951397570,0.593028932066,0.0419610845352,-0.121445700344,0.311408610706,-0.0653002650398,-0.163953669547,0.320468732481,0.336875516429,0.365848519021,0.339165158498,0.00122457110602,false,719,6.65576595547e-11,0,6,0.0160100380277,1,2500
L1_Halo_01,L2_Halo_01,2,0.339165158498,0.840110063119,0.278731861953,0.694504326796,0.187690495190,0.116239511126,0.367947157297,-0.216820876551,0.175626464086,0.301787307372,0.429097257617,0.411012805502,0.339165158498,0.160410348909,true,1714,1.07069114304e-13,0,6,0.0160100380277,2,2500
L1_Halo_01,L2_Halo_01,2,0.339165158498,0.880006191856,0.607267758811,0.398450971012,0.289927706554,0.102460580107,-0.268676069484,-0.269945911704,0.0473198743773,-0.383871430059,0.408341861455,0.471664330401,0.339165158498,0.106020350239,true,1280,8.82752249291e-13,0,6,0.0160100380277,3,2500
L1_Halo_01,L2_Halo_01,2,0.386998190197,0.642596919544,0.374101675492,0.606766192927,0.0473707035371,-0.132370083250,0.274325720644,-0.0676104886125,-0.172406055241,0.278370752233,0.308253829660,0.334343089884,0.386998190197,0.000758333304840,false,712,3.29641321138e-11,0,7,0.0160100380277,1,2498
L1_Halo_01,L2_Halo_01,2,0.386998190197,0.806170044765,0.253857152047,0.716666668419,0.185678529071,0.0976236839692,0.350945266631,-0.214649453870,0.151939696181,0.297812552066,0.408863644753,0.397306400012,0.386998190197,0.170293455949,true,1457,2.94744997817e-13,0,7,0.0160100380277,2,2498
L1_Halo_01,L2_Halo_01,2,0.386998190197,0.825048106164,0.199953900736,0.722222190436,0.246174225802,0.0728779404974,0.239328868783,-0.276895866531,0.123450758577,0.364449397369,0.350986112393,0.474061993771,0.386998190197,0.172352830070,true,2100,7.86540674831e-13,0,7,0.0160100380277,3,2498
L1_Halo_01,L2_Halo_01,2,0.434831221897,0.594987185218,0.359898395973,0.620617084302,0.0514466346589,-0.136430552331,0.245435338895,-0.0699371304600,-0.175197788219,0.245376295634,0.285479521867,0.309507663350,0.434831221897,0.00108727554609,false,351,5.00604478981e-11,0,8,0.0160100380277,1,2485
L1_Halo_01,L2_Halo_01,2,0.434831221897,0.776358255369,0.228519056314,0.738888889691,0.185242741009,0.0818915906591,0.333941524956,-0.214490906843,0.131295659576,0.292565328926,0.390561195982,0.385797059387,0.434831221897,0.179292789015,true,2103,4.80518200751e-10,0,8,0.0160100380277,2,2485
L1_Halo_01,L2_Halo_01,2,0.434831221897,0.780457072734,0.199999944170,0.739102442155,0.211755760236,0.0712724019955,0.276208933303,-0.242532162353,0.118330679378,0.328582105366,0.355262764888,0.425194307846,0.434831221897,0.179221205952,true,2099,2.65515848141e-14,0,8,0.0160100380277,3,2485
L1_Halo_01,L2_Halo_01,2,0.482664253597,0.556270486090,0.345986511466,0.634285625847,0.0551604770174,-0.138313228702,0.221499638607,-0.0723620335912,-0.175776047465,0.218179084077,0.266899451783,0.289371034308,0.482664253597,0.000586857552061,false,2170,8.32100690190e-11,0,9,0.0160100380277,1,2487
L1_Halo_01,L2_Halo_01,2,0.482664253597,0.749638987419,0.202232219754,0.761111108679,0.186054407627,0.0685462732274,0.316047465915,-0.216131519454,0.112804777497,0.286961074439,0.373096280982,0.376542706437,0.482664253597,0.187412754950,true,2416,2.08784849008e-14,0,9,0.0160100380277,2,2487
L1_Halo_01,L2_Halo_01,2,0.482664253597,0.757577244038,0.200821297696,0.800000039911,0.216789317105,0.0514311043721,0.354248269682,-0.241223923349,0.103729598106,0.214547809466,0.418490863796,0.339086380242,0.482664253597,0.194422819349,true,602,1.92386708743e-13,0,9,0.0160100380277,3,2487
L1_Halo_01,L2_Halo_01,2,0.530497285296,0.524120018122,0.332307561517,0.647810071761,0.0585178614600,-0.138718871238,0.201347390335,-0.0747855987508,-0.174948711444,0.195370619271,0.251412085911,0.272707932211,0.530497285296,0.000570799651910,false,2279,5.82642233865e-11,0,10,0.0160100380277,1,2498
L1_Halo_01,L2_Halo_01,2,0.530497285296,0.624472523145,0.199999986199,0.590581851623,0.165962760417,-0.251192564382,0.0309499278787,-0.0616300678704,-0.240455096077,0.204818113604,0.302653663916,0.321818859229,0.530497285296,0.00430200113711,false,1148,9.88441981163e-15,0,10,0.0160100380277,2,2498
L1_Halo_01,L2_Halo_01,2,0.530497285296,0.675566302763,0.401484538858,0.800000003000,0.0537718650590,-0.233827638732,0.241019241000,-0.180711161020,-0.275247765014,-0.0642696897004,0.340083890590,0.335482412172,0.530497285296,0.00747513558695,true,223,1.76440613637e-14,0,10,0.0160100380277,3,2498
L1_Halo_01,L2_Halo_01,2,0.578330316996,0.496961242451,0.318256134387,0.660160767992,0.0613885577183,-0.137319925042,0.184824355652,-0.0765894877101,-0.172209691867,0.177158607703,0.238296788217,0.258664454233,0.578330316996,0.000600029471072,false,759,1.93792190300e-11,0,11,0.0160100380277,1,2490
L1_Halo_01,L2_Halo_01,2,0.578330316996,0.565272788459,0.199999982888,0.603797536485,0.148706122164,-0.227389423843,0.0550980215591,-0.0617140589791,-0.220241093534,0.175086125375,0.277227799516,0.288044988943,0.578330316996,0.00384696655057,false,1199,3.03516206154e-14,0,11,0.0160100380277,2,2490
L1_Halo_01,L2_Halo_01,2,0.578330316996,0.606083980855,0.390470330178,0.800000014205,0.0535447959364,-0.210697321992,0.207678001690,-0.166629471560,-0.254210224242,-0.0300259726580,0.300650227095,0.305433753760,0.578330316996,0.00754883621827,true,319,1.29473735987e-14,0,11,0.0160100380277,3,2490
L1_Halo_01,L2_Halo_01,2,0.626163348695,0.473722950670,0.306294921913,0.674114934484,0.0634434997696,-0.135080839077,0.170796003840,-0.0790678581020,-0.169583996985,0.161105869270,0.226810902905,0.246912047765,0.626163348695,0.00127423401432,false,1533,3.86069013611e-11,0,12,0.0160100380277,1,2498
L1_Halo_01,L2_Halo_01,2,0.626163348695,0.519241658933,0.199999561164,0.617772832168,0.134348360503,-0.206757402643,0.0745134005324,-0.0624678530084,-0.202612055029,0.153329724613,0.257585621448,0.261656037485,0.626163348695,0.00325601283097,false,1231,5.64636689504e-15,0,12,0.0160100380277,2,2498
L1_Halo_01,L2_Halo_01,2,0.626163348695,0.550914175382,0.378941362069,0.800000003446,0.0535291970102,-0.190021558701,0.182077791481,-0.155119484287,-0.235921421731,-0.00119152643337,0.268562636743,0.282351538640,0.626163348695,0.00748173659688,true,865,3.45152607755e-15,0,12,0.0160100380277,3,2498
L1_Halo_01,L2_Halo_01,2,0.673996380395,0.453603089805,0.293080067189,0.687414795518,0.0659507504728,-0.133630908308,0.157747876396,-0.0813307983595,-0.167204253979,0.146310478960,0.217004870108,0.236598219698,0.673996380395,0.00182903200984,false,1525,4.25024224323e-11,0,13,0.0160100380277,1,2497
L1_Halo_01,L2_Halo_01,2,0.673996380395,0.483227889169,0.199999885675,0.634033689662,0.122668025011,-0.189405170891,0.0880008696064,-0.0643402279944,-0.188726562536,0.135395759258,0.242210479071,0.241017410098,0.673996380395,0.00265488165255,false,994,2.35305389789e-13,0,13,0.0160100380277,2,2497
L1_Halo_01,L2_Halo_01,2,0.673996380395,0.506976288163,0.365118982004,0.800000004245,0.0544631866876,-0.173102890347,0.160435910587,-0.145548397818,-0.220122600320,0.0213914531269,0.242220004865,0.264756283299,0.673996380395,0.00717233317469,true,219,9.91402586147e-15,0,13,0.0160100380277,3,2497
L1_Halo_01,L2_Halo_01,2,0.721829412094,0.436035622585,0.281438063198,0.701356885848,0.0675116794319,-0.130941623618,0.146983126928,-0.0837283301296,-0.164254154775,0.134024754735,0.208104721852,0.227930900733,0.721829412094,0.000837415719284,false,1635,3.89293182470e-11,0,14,0.0160100380277,1,2497
L1_Halo_01,L2_Halo_01,2,0.721829412094,0.454759538041,0.199999225028,0.651179808081,0.112763533537,-0.174256661372,0.0980434992376,-0.0666700120014,-0.177071224540,0.122147080672,0.229550705228,0.225208832813,0.721829412094,0.00206143044425,false,945,7.16604806881e-14,0,14,0.0160100380277,2,2497
L1_Halo_01,L2_Halo_01,2,0.721829412094,0.471887736047,0.349016565159,0.800000026521,0.0560228294706,-0.159120986976,0.142618106927,-0.137411437035,-0.206444618164,0.0386295466933,0.220902626380,0.250985109667,0.721829412094,0.00669087733214,true,73,2.83520725513e-14,0,14,0.0160100380277,3,2497
L1_Halo_01,L2_Halo_01,2,0.769662443794,0.420564106694,0.268419804236,0.714600201902,0.0695346884241,-0.129038422518,0.136746327237,-0.0858170923327,-0.161598296586,0.122334666030,0.200463326803,0.220100779891,0.769662443794,0.00140799329697,false,1418,2.02296569687e-11,0,15,0.0160100380277,1,2481
L1_Halo_01,L2_Halo_01,2,0.769662443794,0.431992228825,0.199998938967,0.670377128828,0.104630909142,-0.161618819546,0.103570416132,-0.0698730738636,-0.168283093100,0.111021957314,0.218620907228,0.213371321597,0.769662443794,0.00188134558008,false,49,1.39415041349e-12,0,15,0.0160100380277,2,2481
L1_Halo_01,L2_Halo_01,2,0.769662443794,0.524543904330,0.997299692915,0.599002767556,0.214272300083,-0.191822460136,-0.121818699039,-0.00728177793643,-0.171574472275,0.124680039752,0.312327184585,0.212216719744,0.769662443794,0.0149289006017,true,99,7.61636461345e-16,0,15,0.0160100380277,3,2481
L1_Halo_01,L2_Halo_01,2,0.817495475494,0.406850641569,0.257018125480,0.728569058000,0.0706574602911,-0.126203241826,0.128233692999,-0.0881054689131,-0.158671019466,0.112544298304,0.193296701892,0.213553939677,0.817495475494,0.00109596846348,false,1914,7.21520441451e-12,0,16,0.0160100380277,1,2477
L1_Halo_01,L2_Halo_01,2,0.817495475494,0.413499132045,0.199998478877,0.690245183096,0.0976372816716,-0.150577530055,0.106674167848,-0.0734753537361,-0.161240091235,0.102547294462,0.208772626117,0.204726505928,0.817495475494,0.00141308164622,false,2078,4.58810295205e-13,0,16,0.0160100380277,2,2477
L1_Halo_01,L2_Halo_01,2,0.817495475494,0.484744206440,0.199999982625,0.800000016184,0.125949452674,-0.199375910982,0.00485718005095,-0.127137659696,-0.209727944894,-0.0422546881513,0.235876261431,0.248867945009,0.817495475494,0.00224442232128,false,1929,1.84476257790e-13,0,16,0.0160100380277,3,2477
L1_Halo_01,L2_Halo_01,2,0.865328507193,0.394628574789,0.245739912603,0.742571683669,0.0715767892989,-0.123375112147,0.120582418208,-0.0903559588759,-0.155851274719,0.103679456089,0.186774662748,0.207853912041,0.865328507193,0.00136924363684,false,2076,7.22576741202e-11,0,17,0.0160100380277,1,2484
L1_Halo_01,L2_Halo_01,2,0.865328507193,0.398245684366,0.199991288886,0.711600328411,0.0918322376399,-0.141405276318,0.106636070363,-0.0778358027097,-0.156277305430,0.0949695934282,0.199499031433,0.198746652933,0.865328507193,0.00137033672058,false,1977,1.99853145280e-13,0,17,0.0160100380277,2,2484
L1_Halo_01,L2_Halo_01,2,0.865328507193,0.402742587174,0.293530496581,0.800000015796,0.0612734369163,-0.128249057232,0.111362887112,-0.118542617066,-0.174242470502,0.0703548784566,0.180565631775,0.222176955399,0.865328507193,0.00469334077569,true,113,1.51057615975e-13,0,17,0.0160100380277,3,2484
L1_Halo_01,L2_Halo_01,2,0.913161538893,0.383684325569,0.234573736053,0.756606464438,0.0722967744392,-0.120566074606,0.113681579566,-0.0925698330487,-0.153163174345,0.0955840738247,0.180794091366,0.202890234203,0.913161538893,0.00235211213094,false,1211,7.66180468196e-12,0,18,0.0160100380277,1,2486
L1_Halo_01,L2_Halo_01,2,0.913161538893,0.385448884747,0.199985527502,0.732342152032,0.0864989217538,-0.132815996706,0.106171250759,-0.0822314428397,-0.152026903905,0.0895787806292,0.190773391576,0.194675493171,0.913161538893,0.00163583864416,false,1776,2.37195716618e-12,0,18,0.0160100380277,2,2486
L1_Halo_01,L2_Halo_01,2,0.913161538893,0.387772922049,0.273182121893,0.800000019439,0.0632225118578,-0.121240576209,0.106197736797,-0.113424228800,-0.165732570527,0.0757551288510,0.173130940695,0.214641981353,0.913161538893,0.00401704472828,false,763,3.18779310916e-14,0,18,0.0160100380277,3,2486
L1_Halo_01,L2_Halo_01,2,0.960994570592,0.373848003157,0.223513785377,0.770667329308,0.0728173456798,-0.117779056523,0.107450482826,-0.0947502670006,-0.150624225732,0.0881340281185,0.175270871073,0.198577132083,0.960994570592,0.00145052060277,false,2373,1.66127135162e-11,0,19,0.0160100380277,1,2492
L1_Halo_01,L2_Halo_01,2,0.960994570592,0.374562854413,0.199994880936,0.754180788563,0.0819477597648,-0.125572804237,0.103569819386,-0.0873417174502,-0.149289649559,0.0841004883239,0.182237954285,0.192324900128,0.960994570592,0.00141932616174,false,1949,3.30134768105e-11,0,19,0.0160100380277,2,2492
L1_Halo_01,L2_Halo_01,2,0.960994570592,0.375491056298,0.250896524162,0.800000133266,0.0658297622687,-0.116410115198,0.102150790459,-0.108599339083,-0.158401271056,0.0777804479229,0.168284451190,0.207206605108,0.960994570592,0.00318626584120,false,723,1.70166627282e-13,0,19,0.0160100380277,3,2492
L1_Halo_01,L2_Halo_01,2,1.00882760229,0.364983852465,0.212553177865,0.784746224066,0.0731382965505,-0.115015589833,0.101826806435,-0.0969032038425,-0.148251710219,0.0812195447262,0.170136694560,0.194847157904,1.00882760229,0.00221017735882,false,1869,5.35370874250e-11,0,20,0.0160100380277,1,2498
L1_Halo_01,L2_Halo_01,2,1.00882760229,0.365181033399,0.199939987094,0.776051572328,0.0778208961524,-0.119021343414,0.100190079681,-0.0927838528030,-0.147354727433,0.0790269979766,0.173954661141,0.191226372258,1.00882760229,0.00228975779852,false,814,2.93781051842e-13,0,20,0.0160100380277,2,2498
L1_Halo_01,L2_Halo_01,2,1.00882760229,0.365362885345,0.226812174629,0.800000284621,0.0692545157910,-0.113714441189,0.0987664177479,-0.103966221555,-0.152123942060,0.0767066651202,0.165776860168,0.199586025177,1.00882760229,0.00271469354231,false,311,6.32648320001e-13,0,20,0.0160100380277,3,2498
