dep_orbit_id,arr_orbit_id,n_impulse,TOF,DV_total,departure_phase,arrival_phase,dv1_x,dv1_y,dv1_z,dv2_x,dv2_y,dv2_z,dv3_x,dv3_y,dv3_z,dv1_mag,dv2_mag,dv3_mag,t_leg1,t_leg2,min_moon_dist,lunar_valid,chain_id,position_residual,tof_idx,delta_C,rank,seeds_converged
L1_Lyapunov_09,L1_Halo_09,2,2.80633687892,0.143379313180,0.619444396889,0.479558989063,0.0490351708039,-0.0136803029907,0.118270427038,0.00398472108071,-0.0134568189062,-0.00408901442198,,,,0.128761378439,0.0146179347415,,2.80633687892,,0.00345081917063,false,250,9.58521101820e-10,56,-0.0229176510498,1,339
L1_Lyapunov_09,L1_Halo_09,2,2.80633687892,0.154770865211,0.361111135519,0.285284342505,0.0134382670538,-0.0210827904471,0.00295752808361,0.0431627082490,-0.00704766703790,-0.121992649980,,,,0.0251757432226,0.129595121988,,2.80633687892,,0.00217927298320,false,9,4.82472199689e-10,56,-0.0229176510498,2,339
L1_Lyapunov_09,L1_Halo_09,2,2.80633687892,0.158690735234,0.396568390804,0.285355162487,0.0163385757623,-0.0215305566199,0.00299909886934,0.0480264027056,0.0129519750145,-0.121725622202,,,,0.0271939059411,0.131496829293,,2.80633687892,,0.00223350721530,false,130,2.99283029620e-10,56,-0.0229176510498,3,339
L1_Lyapunov_09,L1_Halo_09,2,2.85554300400,0.143585417722,0.627065148974,0.498504089943,0.0514924553817,-0.0156780266502,0.118933517431,0.00262637463106,-0.0125689527455,-0.00226502271676,,,,0.130546754266,0.0130386634563,,2.85554300400,,0.00371637004005,false,210,5.56694472556e-11,57,-0.0229176510498,1,343
L1_Lyapunov_09,L1_Halo_09,2,2.85554300400,0.157754309984,0.344444441384,0.282429439650,0.0139175306829,-0.0242734468842,0.000366421201511,0.0450677684530,-0.00114562550576,-0.121689159485,,,,0.0279827115993,0.129771598385,,2.85554300400,,0.00118014939316,false,153,2.60980002930e-10,57,-0.0229176510498,2,343
L1_Lyapunov_09,L1_Halo_09,2,2.85554300400,0.158244076854,0.272821880360,0.662856686544,0.0199118730034,-0.00345695863082,0.0352220896861,-0.0154495797722,-0.0432310797664,0.108307780061,,,,0.0406082362500,0.117635840604,,2.85554300400,,0.0467532613044,true,314,1.18521716916e-11,57,-0.0229176510498,3,343
L1_Lyapunov_09,L1_Halo_09,2,2.90474912907,0.143975737559,0.633333337478,0.517324251851,0.0534635142372,-0.0173855058266,0.119205831428,0.00135721522066,-0.0120653149769,-0.000943805560140,,,,0.131797698818,0.0121780387412,,2.90474912907,,0.00405576262587,false,177,1.90305292719e-10,58,-0.0229176510498,1,336
L1_Lyapunov_09,L1_Halo_09,2,2.90474912907,0.155323298389,0.251311500423,0.656962187751,0.0159255366022,0.000546119364925,0.0403207166414,-0.0153545787030,-0.0440756371940,0.101776274583,,,,0.0433552897915,0.111968008597,,2.90474912907,,0.0462959111877,true,348,3.01061725932e-11,58,-0.0229176510498,2,336
L1_Lyapunov_09,L1_Halo_09,2,2.90474912907,0.161694376054,0.199999912047,0.621576045960,0.0167260027921,-0.00810842089353,0.0632831372057,-0.00700201225951,-0.0351285955745,0.0887845298240,,,,0.0659565092571,0.0957378667967,,2.90474912907,,0.0459870895253,true,260,2.41252186295e-12,58,-0.0229176510498,3,336
L1_Lyapunov_09,L1_Halo_09,2,2.95395525414,0.144543210778,0.638902012384,0.535156818841,0.0554401723545,-0.0193490596836,0.119234513588,0.000525609606417,-0.0116164474042,-0.000361921916644,,,,0.132909247428,0.0116339633499,,2.95395525414,,0.00205643269037,false,218,1.11878285365e-10,59,-0.0229176510498,1,347
