dep_orbit_id,arr_orbit_id,n_impulse,TOF,DV_total,departure_phase,arrival_phase,dv1_x,dv1_y,dv1_z,dv2_x,dv2_y,dv2_z,dv1_mag,dv2_mag,t_leg1,min_moon_dist,lunar_valid,chain_id,position_residual,node_residual,tof_idx,delta_C,rank,seeds_converged
L1_Lyapunov_01,L2_Halo_01,2,0.100000000000,1.09637185352,0.534586861868,0.432737604313,0.200077506166,0.462272671657,-0.105061306493,-0.479698001339,0.191232434301,-0.268016839937,0.514553116361,0.581818737157,0.100000000000,0.0802623741074,true,1914,7.57367793486e-15,0,1,0.0159136083664,1,2498
L1_Lyapunov_01,L2_Halo_01,2,0.100000000000,1.10049416362,0.438738883740,0.603148376718,0.466953513469,0.178001145252,0.255011902741,-0.196586288094,0.490024975504,0.110656150198,0.561035704739,0.539458458884,0.100000000000,0.110936827976,true,2122,1.20024458011e-14,0,1,0.0159136083664,2,2498
L1_Lyapunov_01,L2_Halo_01,2,0.100000000000,1.70118129653,0.485526869802,0.523596787760,0.823823589094,-0.0170669962172,0.118129052194,-0.0330991070907,-0.104451191922,0.861819142079,0.832424808183,0.868756488343,0.100000000000,0.00204644124856,false,1340,1.95696024438e-14,0,1,0.0159136083664,3,2498
L1_Lyapunov_01,L2_Halo_01,2,0.152938570385,0.899218528571,0.528032947455,0.431988628262,0.0891709369336,0.333426255093,-0.0678687729938,-0.371959328404,0.253117776711,-0.311922014852,0.351753740458,0.547464788112,0.152938570385,0.0777754145078,true,276,1.76503421767e-14,0,2,0.0159136083664,1,2499
L1_Lyapunov_01,L2_Halo_01,2,0.152938570385,0.911777515875,0.428955637277,0.621390712709,0.336001179299,0.200568442433,0.275755046507,-0.0698602578338,0.418543104086,0.0865263619328,0.478712166405,0.433065349470,0.152938570385,0.122335474301,true,1763,1.19357769468e-14,0,2,0.0159136083664,2,2499
L1_Lyapunov_01,L2_Halo_01,2,0.152938570385,1.07508984291,0.481172827895,0.536951962205,0.516413826957,0.0867534191520,0.0986875583501,0.0134193231474,-0.0562022946507,0.539133953582,0.532868305100,0.542221537808,0.152938570385,0.00269103328044,false,1427,1.02036465765e-13,0,2,0.0159136083664,3,2499
L1_Lyapunov_01,L2_Halo_01,2,0.205877140769,0.793788074711,0.519444444042,0.427204799402,0.0415427222639,0.229869290815,-0.0300825538249,-0.332014990714,0.283077031299,-0.348273405063,0.235522076837,0.558265997874,0.205877140769,0.0646926599688,true,1588,8.71069293881e-10,0,3,0.0159136083664,1,2481
L1_Lyapunov_01,L2_Halo_01,2,0.205877140769,0.821706244756,0.419444444725,0.639072294012,0.269560467450,0.203275878339,0.281948111989,-0.00819688386275,0.374243063244,0.0753650603315,0.439862099050,0.381844145706,0.205877140769,0.132766034335,true,2311,1.17245129497e-9,0,3,0.0159136083664,2,2481
L1_Lyapunov_01,L2_Halo_01,2,0.205877140769,0.837936460622,0.475823117620,0.548819690759,0.386322035663,0.138691122706,0.0707493852146,0.0177283513700,-0.0118042904547,0.420882086565,0.416515807940,0.421420652682,0.205877140769,0.00242443398295,false,1252,5.29805402915e-13,0,3,0.0159136083664,3,2481
L1_Lyapunov_01,L2_Halo_01,2,0.258815711154,0.721478316146,0.512401730686,0.421075544113,0.00391192595043,0.169889065320,0.00307724647664,-0.309202107742,0.273091863728,-0.366039866641,0.169961957878,0.551516358268,0.258815711154,0.0555169565718,true,626,6.62029126119e-15,0,4,0.0159136083664,1,2497
L1_Lyapunov_01,L2_Halo_01,2,0.258815711154,0.721801493180,0.510347901935,0.420665425194,0.00671588170018,0.158036558104,0.00532496512963,-0.316006979733,0.288686369782,-0.366563594253,0.158268796729,0.563532696451,0.258815711154,0.0533216689350,true,1084,7.88635823828e-15,0,4,0.0159136083664,2,2497
L1_Lyapunov_01,L2_Halo_01,2,0.258815711154,0.723701589442,0.507938573384,0.420216950754,0.00993086093661,0.144831632012,0.00801491648892,-0.324284682623,0.307566963184,-0.366991932794,0.145392787017,0.578308802425,0.258815711154,0.0511321579930,true,618,9.28659164591e-15,0,4,0.0159136083664,3,2497
L1_Lyapunov_01,L2_Halo_01,2,0.311754281539,0.677056064546,0.512336625514,0.416773504386,-0.0339570064915,0.163231955764,0.0227024409116,-0.277985701085,0.213722987789,-0.368666054955,0.168265119665,0.508790944881,0.311754281539,0.0554432596016,true,775,1.40156115462e-11,0,5,0.0159136083664,1,2480
L1_Lyapunov_01,L2_Halo_01,2,0.311754281539,0.677379202909,0.510312226083,0.416277912551,-0.0334668720729,0.154742791427,0.0259364953726,-0.283796877019,0.225772533824,-0.368404223628,0.160430872394,0.516948330515,0.311754281539,0.0532860416423,true,887,9.58112570574e-14,0,5,0.0159136083664,2,2480
L1_Lyapunov_01,L2_Halo_01,2,0.311754281539,0.677994415228,0.513905693200,0.417075639456,-0.0349494323976,0.170389463525,0.0207564761172,-0.273795706207,0.204583269983,-0.368799443141,0.175170954801,0.502823460427,0.311754281539,0.0572866623038,true,767,5.05642137252e-16,0,5,0.0159136083664,3,2480
L1_Lyapunov_01,L2_Halo_01,2,0.364692851924,0.647997844872,0.512777800766,0.412973633339,-0.0589689883690,0.157403739297,0.0373600820620,-0.255540896359,0.164233577635,-0.366224291301,0.172189007970,0.475808836902,0.364692851924,0.0559475505416,true,611,4.67111863672e-12,0,6,0.0159136083664,1,2470
L1_Lyapunov_01,L2_Halo_01,2,0.364692851924,0.648420130085,0.514445131323,0.413265241471,-0.0582115070678,0.163206782411,0.0350207538416,-0.251733837011,0.156428020795,-0.366884059392,0.176780899929,0.471639230156,0.364692851924,0.0579508271903,true,557,6.92174408885e-12,0,6,0.0159136083664,2,2470
L1_Lyapunov_01,L2_Halo_01,2,0.364692851924,0.649278218229,0.510718893407,0.412603815830,-0.0606965544608,0.151265898735,0.0406229970528,-0.260622988672,0.174168405619,-0.365230897364,0.167975211662,0.481303006566,0.364692851924,0.0536974662756,true,894,2.47592779780e-13,0,6,0.0159136083664,3,2470
L1_Lyapunov_01,L2_Halo_01,2,0.417631422308,0.624522266880,0.435138523357,0.623669070127,0.261688560607,-0.0171385309628,-0.0404980482221,-0.120995240636,-0.241016454083,0.237213799057,0.265357728182,0.359164538698,0.417631422308,0.00160590162598,false,1168,1.65506655128e-11,0,7,0.0159136083664,1,2475
L1_Lyapunov_01,L2_Halo_01,2,0.417631422308,0.626429838093,0.514975655324,0.409957207454,-0.0735179189435,0.155790338409,0.0458690059673,-0.236267523143,0.117472864430,-0.362252421906,0.178267999528,0.448161838565,0.417631422308,0.0586179412915,true,1348,2.13818232297e-13,0,7,0.0159136083664,2,2475
L1_Lyapunov_01,L2_Halo_01,2,0.417631422308,0.628967586162,0.511110546418,0.409375509234,-0.0790675210692,0.146456766629,0.0522534336176,-0.244158472701,0.132814858147,-0.359633171168,0.174446779003,0.454520807159,0.417631422308,0.0541044805724,true,386,4.84772005941e-15,0,7,0.0159136083664,3,2475
L1_Lyapunov_01,L2_Halo_01,2,0.470569992693,0.596330356676,0.425975882391,0.637608444286,0.239844426787,-0.0239905821844,-0.0451848960134,-0.133713274797,-0.251079238719,0.205777883254,0.245239825318,0.351090531358,0.470569992693,0.00215756843526,false,620,2.09362648331e-12,0,8,0.0159136083664,1,2495
L1_Lyapunov_01,L2_Halo_01,2,0.470569992693,0.608999978830,0.515427491198,0.407018528154,-0.0836008945220,0.148387039489,0.0547321632465,-0.225448025314,0.0855011144154,-0.356164304708,0.178895032762,0.430104946068,0.470569992693,0.0591964560190,true,186,3.81305078050e-13,0,8,0.0159136083664,2,2495
L1_Lyapunov_01,L2_Halo_01,2,0.470569992693,0.637114617471,0.373142431281,0.727777775298,0.147792150698,0.170942528216,0.279647205432,0.0855159663241,0.260511223990,0.0432502617482,0.359536406038,0.277578211433,0.470569992693,0.175977015049,true,2171,4.81141122037e-16,0,8,0.0159136083664,3,2495
L1_Lyapunov_01,L2_Halo_01,2,0.523508563078,0.572576543722,0.417107849160,0.651011649636,0.221880897915,-0.0267328301384,-0.0487692292775,-0.144083806527,-0.255606067712,0.179236201262,0.228744868338,0.343831675384,0.523508563078,0.00298404011070,false,519,1.92708621955e-12,0,9,0.0159136083664,1,2490
L1_Lyapunov_01,L2_Halo_01,2,0.523508563078,0.594664444260,0.515806169720,0.404452258299,-0.0902019949185,0.141278394977,0.0620954075511,-0.217962610198,0.0588165401121,-0.349309505585,0.178750732623,0.415913711636,0.523508563078,0.0596883024966,true,596,1.86665528715e-13,0,9,0.0159136083664,2,2490
L1_Lyapunov_01,L2_Halo_01,2,0.523508563078,0.600291341422,0.511111097263,0.402961406492,-0.0993362789389,0.134341461006,0.0755323599601,-0.224824523661,0.0724982727896,-0.343555890767,0.183358833601,0.416932507821,0.523508563078,0.0541050603075,true,1485,2.46472825843e-11,0,9,0.0159136083664,3,2490
L1_Lyapunov_01,L2_Halo_01,2,0.576447133463,0.552306779604,0.408333330851,0.663066256768,0.206783844746,-0.0259684961071,-0.0513935630030,-0.152602012184,-0.256003113538,0.158701585848,0.214651390762,0.337655388843,0.576447133463,0.00380955357354,false,906,8.63023448757e-10,0,10,0.0159136083664,1,2458
L1_Lyapunov_01,L2_Halo_01,2,0.576447133463,0.582408668749,0.517691868778,0.402280892744,-0.0911465786982,0.137650441273,0.0658790645781,-0.211423219427,0.0323509448578,-0.343513496540,0.177750932321,0.404657736428,0.576447133463,0.0622240599518,true,1581,3.36906476644e-13,0,10,0.0159136083664,2,2458
L1_Lyapunov_01,L2_Halo_01,2,0.576447133463,0.596637605522,0.355555547215,0.761041243631,0.124742174220,0.159090200226,0.272137156437,0.0971932693523,0.235490927500,0.0383222896402,0.339011701495,0.257625904027,0.576447133463,0.188423155604,true,1418,6.53412795884e-10,0,10,0.0159136083664,3,2458
L1_Lyapunov_01,L2_Halo_01,2,0.629385703847,0.534827322705,0.400000005846,0.675890918356,0.194227211532,-0.0247187071475,-0.0540671304182,-0.160308253570,-0.255004534489,0.138933378150,0.203121832342,0.331705490363,0.629385703847,0.00470237356757,true,817,9.02413654352e-10,0,11,0.0159136083664,1,2481
L1_Lyapunov_01,L2_Halo_01,2,0.629385703847,0.571861179564,0.518035125255,0.400716735501,-0.0933480196501,0.131130526336,0.0698554193964,-0.208596484755,0.0134691688844,-0.336799686332,0.175467510750,0.396393668814,0.629385703847,0.0626997633794,true,1027,3.32056248379e-13,0,11,0.0159136083664,2,2481
L1_Lyapunov_01,L2_Halo_01,2,0.629385703847,0.579351086607,0.346435480122,0.776826426272,0.114748276657,0.152540751777,0.267827823822,0.101554844576,0.225921253650,0.0371180456302,0.328888417494,0.250462669113,0.629385703847,0.193664131984,true,1530,2.05975682536e-13,0,11,0.0159136083664,3,2481
L1_Lyapunov_01,L2_Halo_01,2,0.682324274232,0.519603269518,0.391586201938,0.687364995342,0.183164395409,-0.0218986897343,-0.0561070617470,-0.166942339388,-0.252276367631,0.123608022301,0.192812734890,0.326790534628,0.682324274232,0.00561544410391,true,1923,2.37809643917e-13,0,12,0.0159136083664,1,2440
L1_Lyapunov_01,L2_Halo_01,2,0.682324274232,0.555533857840,0.422222227454,0.800014984904,0.216541754028,-0.0478214810374,-0.0955121805467,-0.193674152570,-0.245687102769,-0.0278321630364,0.241453519168,0.314080338672,0.682324274232,0.00890621679143,true,125,1.07709335220e-9,0,12,0.0159136083664,2,2440
L1_Lyapunov_01,L2_Halo_01,2,0.682324274232,0.562850079769,0.518337726624,0.399138186291,-0.0940677837505,0.125098909447,0.0741541918596,-0.207323771349,-0.00293526910067,-0.329905246442,0.173197370808,0.389652708961,0.682324274232,0.0631224051574,true,1131,3.93439210880e-13,0,12,0.0159136083664,3,2440
L1_Lyapunov_01,L2_Halo_01,2,0.735262844617,0.506224104039,0.382039063343,0.696124273312,0.172263667254,-0.0193321272245,-0.0568417872185,-0.172682700635,-0.249597755794,0.112811442852,0.182426672866,0.323797431174,0.735262844617,0.00637963913641,true,1124,1.01183780792e-13,0,13,0.0159136083664,1,2464
L1_Lyapunov_01,L2_Halo_01,2,0.735262844617,0.531720102540,0.411675963929,0.800000007531,0.198515764152,-0.0379117102570,-0.0910249023669,-0.196140843642,-0.239433020606,-0.0184500966082,0.221655902791,0.310064199749,0.735262844617,0.00968518730652,true,314,2.40125714631e-14,0,13,0.0159136083664,2,2464
L1_Lyapunov_01,L2_Halo_01,2,0.735262844617,0.549130092189,0.328771758028,0.808333372189,0.0977630765116,0.141746962066,0.260199511885,0.107401681735,0.208588292689,0.0343392312246,0.312015394443,0.237114697746,0.735262844617,0.202902208393,true,106,6.73978372381e-10,0,13,0.0159136083664,3,2464
L1_Lyapunov_01,L2_Halo_01,2,0.788201415002,0.494372170805,0.372540562514,0.704509252038,0.162653413504,-0.0165545133429,-0.0575843707420,-0.177807137800,-0.246467164849,0.103447304033,0.173338237531,0.321033933274,0.788201415002,0.00720705887356,true,754,1.30217253800e-13,0,14,0.0159136083664,1,2447
L1_Lyapunov_01,L2_Halo_01,2,0.788201415002,0.512732093588,0.401030057820,0.800000009421,0.183708823602,-0.0293308296414,-0.0873023702594,-0.198610799534,-0.234146638618,-0.0109379943286,0.205501662498,0.307230431090,0.788201415002,0.0104741287675,true,1001,7.15628148081e-14,0,14,0.0159136083664,2,2447
