dep_orbit_id,arr_orbit_id,n_impulse,TOF,DV_total,departure_phase,arrival_phase,dv1_x,dv1_y,dv1_z,dv2_x,dv2_y,dv2_z,dv3_x,dv3_y,dv3_z,dv1_mag,dv2_mag,dv3_mag,t_leg1,t_leg2,min_moon_dist,lunar_valid,chain_id,position_residual,node_residual,tof_idx,delta_C,rank,seeds_converged
L1_Halo_01,L2_Halo_01,3,0.100000000000,1.18412237244,0.416032973429,0.570118826164,0.240917839135,0.340283183108,0.456446321659,-3.86364146232e-9,5.10317221987e-8,6.23087455798e-8,-0.272779997903,0.443977350246,0.220766127714,0.618204896839,8.06321534603e-8,0.565917394973,0.0336523827967,0.0663476172033,0.0878732011002,true,234,2.67401926688e-15,6.33376309943e-15,1,0.0160100380277,1,393
L1_Halo_01,L2_Halo_01,3,0.100000000000,1.20979291976,0.546290461053,0.459653097264,0.301665748199,0.413004362199,-0.229152641305,4.21677031071e-8,3.12957205793e-7,-2.22022182514e-7,-0.275352628506,0.322683191886,-0.491653925213,0.560433546328,3.86023545099e-7,0.649358987408,0.0338199099718,0.0661800900282,0.0655181017911,true,12,4.94368799524e-16,1.19381244710e-16,1,0.0160100380277,2,393
L1_Halo_01,L2_Halo_01,3,0.100000000000,1.97395581979,0.476611289770,0.517587339293,0.0595247997564,0.122357355597,0.958183774372,7.87646141087e-8,3.91572485547e-8,1.33928990453e-7,-0.128500793142,0.0922841765601,0.993643197036,0.967796812211,1.60231485776e-7,1.00615884735,0.0294206335385,0.0705793664615,0.000144193409719,false,106,2.01884307246e-10,1.56319254175e-14,1,0.0160100380277,3,393
L1_Halo_01,L2_Halo_01,3,0.147833031700,1.06610925288,0.383242446471,0.600000058113,0.220834079008,0.256538660014,0.444156548393,1.13648418065e-7,9.14611016587e-8,1.66360351217e-7,-0.253355077508,0.344007825797,0.274222624141,0.558439624322,2.21261977082e-7,0.507669407291,0.0462585579131,0.101574473786,0.107666809928,true,108,8.90127844257e-16,4.46120829926e-16,2,0.0160100380277,1,392
L1_Halo_01,L2_Halo_01,3,0.147833031700,1.09772525252,0.562979568450,0.443506095165,0.295060923415,0.297789900032,-0.273585765193,8.11820417002e-8,7.54617367868e-8,1.48078275752e-8,-0.267431910796,0.225347858489,-0.484015048228,0.500588597557,1.11822490452e-7,0.597136543137,0.0500843257496,0.0977487059499,0.0756219392768,true,159,1.01877165454e-15,4.76970098309e-16,2,0.0160100380277,2,392
L1_Halo_01,L2_Halo_01,3,0.147833031700,1.33605903158,0.460064748708,0.529535429140,0.0257035823720,0.0709675165437,0.636395196065,-3.65249109568e-8,1.24294731174e-8,8.75259398292e-8,-0.0742177025051,0.0519764406909,0.689273423089,0.640855606300,9.56522402527e-8,0.695203329630,0.0377309995734,0.110102032126,0.000697542486071,false,96,3.10309940727e-10,7.64022034169e-14,2,0.0160100380277,3,392
L1_Halo_01,L2_Halo_01,3,0.195666063399,0.986765502714,0.355305474630,0.625115065749,0.205861758568,0.204455467761,0.422852838979,-6.53957185071e-8,4.91884962319e-9,4.44319134818e-8,-0.237423185571,0.283983730137,0.295984053553,0.512821241146,7.92148345723e-8,0.473944182353,0.0664032028608,0.129262860538,0.123341052104,true,353,2.89623812553e-15,3.77580407507e-16,3,0.0160100380277,1,394
L1_Halo_01,L2_Halo_01,3,0.195666063399,1.02209846296,0.576086327071,0.431061593861,0.291097078354,0.226862360642,-0.288554117781,-6.57552313710e-8,3.14269833733e-8,-1.61122254413e-7,-0.265013685160,0.158843361937,-0.459387440607,0.468473605010,1.76838306381e-7,0.553624681116,0.0664304142962,0.129235649103,0.0839901941177,true,179,8.47447149592e-14,3.22557946207e-14,3,0.0160100380277,2,394
L1_Halo_01,L2_Halo_01,3,0.195666063399,1.05325262698,0.440588031089,0.546336744153,0.0240510303051,-0.0149186526776,0.502267156085,-8.63482417374e-8,5.11751739873e-8,1.99186110050e-7,-0.0627140820159,-0.0517254481847,0.544149595625,0.503063926691,2.23047133406e-7,0.550188477244,0.0584102591965,0.137255804203,0.000229140782784,false,187,3.15421543969e-11,1.39990787267e-15,3,0.0160100380277,3,394
L1_Halo_01,L2_Halo_01,3,0.243499095099,0.890293117215,0.422870577874,0.562851197640,0.0294249037735,-0.0689648538271,0.418973465429,9.66404795077e-9,-3.59787251103e-8,7.46073256230e-8,-0.0614542193801,-0.113005318349,0.446503171778,0.425629816577,8.33913395982e-8,0.464663217247,0.0822471050090,0.161251990090,0.000926691684481,false,127,2.12413766068e-12,4.89438018441e-16,4,0.0160100380277,1,394
L1_Halo_01,L2_Halo_01,3,0.243499095099,0.923560041871,0.397321088396,0.548624378863,0.0624546067596,-0.214152057743,0.393761624752,-0.00639582825888,0.0161464927363,0.00642179737457,-0.0526285882719,-0.0535054612644,0.446216921049,0.452559276635,0.0185163529973,0.452484412239,0.146966066188,0.0965330289110,0.00124893925627,false,145,6.89184969614e-12,8.72154507964e-13,4,0.0160100380277,2,394
L1_Halo_01,L2_Halo_01,3,0.243499095099,0.927224432585,0.328625045766,0.649712645572,0.198400987845,0.166743150373,0.404530384141,6.81641428857e-8,1.73315001243e-7,4.96677714276e-7,-0.228945241881,0.237349179640,0.301456501898,0.480427998630,5.30446219602e-7,0.446795903509,0.0814430153397,0.162056079759,0.137559066920,true,370,2.35938718977e-15,1.93578973362e-15,4,0.0160100380277,3,394
L1_Halo_01,L2_Halo_01,3,0.291332126798,0.781552934051,0.404813552454,0.578450192407,0.0373784348985,-0.108465284729,0.356462049610,-1.04579642377e-7,1.65365774518e-7,3.19951580903e-7,-0.0637816231576,-0.151143659790,0.372564751621,0.374469035033,3.75035671775e-7,0.407083523982,0.0946057533304,0.196726373468,0.000864163015422,false,124,1.15738558798e-11,4.41646594968e-15,5,0.0160100380277,1,389
L1_Halo_01,L2_Halo_01,3,0.291332126798,0.794125995277,0.416669955536,0.594646681922,0.0422678901005,-0.127403576291,0.368232884404,-3.60851177827e-8,-0.00000131919270707,0.00000111418634186,-0.0764005254240,-0.203944773998,0.338119831326,0.391935840338,0.00000172713136110,0.402188427807,0.130547397912,0.160784728886,0.00131341484673,false,296,7.97885777458e-14,3.23075768854e-14,5,0.0160100380277,2,389
L1_Halo_01,L2_Halo_01,3,0.291332126798,0.798924840076,0.427652397573,0.588247078977,0.0295652396518,-0.0551062919074,0.378715704892,-0.00000775492091187,4.54416790419e-7,0.00000198125715190,-0.0645379530525,-0.140005727175,0.385380990227,0.383844228738,0.00000801689920548,0.415072594439,0.126076919093,0.165255207705,0.00171629138743,false,232,9.36681138512e-13,4.49447356110e-13,5,0.0160100380277,3,389
L1_Halo_01,L2_Halo_01,3,0.339165158498,0.702725295280,0.389818426925,0.593049425958,0.0421192955219,-0.122035579192,0.311193171402,-1.38152250612e-8,-1.32875623726e-7,7.26436820420e-10,-0.0653809889994,-0.164414272809,0.320178831309,0.336909346221,1.33593860393e-7,0.365815815465,0.142722293990,0.196442864507,0.00105143589533,false,146,4.43179496403e-13,3.50126276247e-15,6,0.0160100380277,1,389
L1_Halo_01,L2_Halo_01,3,0.339165158498,0.709301164221,0.374907824206,0.592515690773,0.0592487812385,-0.177206947800,0.284957195557,-0.00000184999046454,3.17677986139e-7,-1.48673684391e-7,-0.0719646493155,-0.203771216295,0.298536374544,0.340754051666,0.00000188294659675,0.368545229609,0.182017801717,0.157147356781,0.000640152636329,false,87,2.78497630269e-11,2.86053453172e-13,6,0.0160100380277,2,389
L1_Halo_01,L2_Halo_01,3,0.339165158498,0.714882809993,0.410948425682,0.606736569431,0.0374266627415,-0.100304332028,0.329132829123,7.45684946013e-8,1.61772325757e-7,6.04759364253e-8,-0.0712522007974,-0.172759841072,0.317919073853,0.346107112487,1.88117209884e-7,0.368775509389,0.143779667209,0.195385491289,0.00165297624748,false,232,1.19469557846e-13,1.30363595507e-14,6,0.0160100380277,3,389
L1_Halo_01,L2_Halo_01,3,0.386998190197,0.642602133584,0.373940139740,0.606441169527,0.0472560173451,-0.131875355938,0.274503481409,6.72975652705e-8,4.58937045589e-8,3.41874322046e-8,-0.0673998712392,-0.171703994180,0.278947098339,0.308182416735,8.83401094080e-8,0.334419628509,0.117681423840,0.269316766357,0.000795532063272,false,126,5.82046292467e-12,2.33036388182e-16,7,0.0160100380277,1,383
L1_Halo_01,L2_Halo_01,3,0.386998190197,0.679430040313,0.419444454977,0.624133559842,0.0251240229801,-0.0247306683601,0.296927200402,0.000902723810568,0.00746541147403,0.0122762051832,-0.0800830457208,-0.184495068895,0.305809930992,0.299012683388,0.0143962666152,0.366021090310,0.163651528318,0.223346661879,0.00442359894797,false,392,5.11048702224e-14,4.72654398870e-14,7,0.0160100380277,2,383
L1_Halo_01,L2_Halo_01,3,0.386998190197,0.685640177576,0.424999996566,0.633878907383,0.0338935460225,-0.0613767828503,0.315180633578,0.000868283766162,0.000465338595213,0.00637079927241,-0.0855275960585,-0.196032256417,0.284977646729,0.322884985277,0.00644651379244,0.356308678506,0.144510643558,0.242487546640,0.00509489924378,true,294,5.08410839025e-13,6.73154004118e-10,7,0.0160100380277,3,383
L1_Halo_01,L2_Halo_01,3,0.434831221897,0.594989756597,0.359789534247,0.620366916218,0.0513581240484,-0.136066242390,0.245611475029,2.85548882928e-7,-1.63754198590e-7,2.42114438137e-7,-0.0697776181713,-0.174737173985,0.245800860343,0.285441195152,4.08623302384e-7,0.309548152821,0.143324067042,0.291507154855,0.000721223172488,false,86,8.64978924209e-12,3.29977966949e-15,8,0.0160100380277,1,365
L1_Halo_01,L2_Halo_01,3,0.434831221897,0.610827685557,0.394391709537,0.641136926776,0.0424276681272,-0.111641765693,0.267425644483,0.00000145134196361,-0.00000118130359672,0.00000115374360843,-0.0791494266315,-0.177565710331,0.251581390735,0.292883024768,0.00000219840760482,0.317942462382,0.172083526054,0.262747695843,0.00272548108027,false,353,1.65972071730e-12,1.85943725500e-13,8,0.0160100380277,2,365
L1_Halo_01,L2_Halo_01,3,0.434831221897,0.611585224191,0.323428601236,0.599790755778,0.0773543245405,-0.185875733952,0.210541071802,-0.0000121126090017,-0.0000104022973648,-4.52861622424e-7,-0.0678503602361,-0.195816705730,0.244169360726,0.291309153500,0.0000159727321064,0.320260097959,0.268149541506,0.166681680391,0.000861025314033,false,128,1.08031247431e-11,2.99250418417e-12,8,0.0160100380277,3,365
L1_Halo_01,L2_Halo_01,3,0.482664253597,0.556275441213,0.346405755269,0.634595386484,0.0550059186298,-0.138073767979,0.221663640383,-6.93692030485e-8,-8.22183187088e-8,2.01339428463e-8,-0.0724745778261,-0.175793689881,0.218160109063,0.266879721890,1.09440915189e-7,0.289395609883,0.184804627189,0.297859626408,0.00142681180895,false,147,1.18645683168e-11,3.06454306951e-15,9,0.0160100380277,1,370
L1_Halo_01,L2_Halo_01,3,0.482664253597,0.566062086388,0.313898752758,0.615031918776,0.0752003358129,-0.172287604180,0.196625414308,-0.00000463424886410,-7.18667668265e-7,0.00000260584074208,-0.0688193801075,-0.189279929004,0.214218173395,0.272028790044,0.00000536499317100,0.294027931351,0.286131096976,0.196533156621,0.00126890673125,false,125,6.96500962109e-10,2.50197954466e-11,9,0.0160100380277,2,370
L1_Halo_01,L2_Halo_01,3,0.482664253597,0.575643167230,0.388873919347,0.662898646100,0.0456652906905,-0.120680878842,0.244530466332,-0.00000649716919859,-0.00000848670447695,0.00000999250115596,-0.0873217487100,-0.185934218302,0.217462214536,0.276485699914,0.0000146317271648,0.299142835589,0.182698889419,0.299965364178,0.00353136083601,false,371,4.47040087086e-12,4.16816153658e-13,9,0.0160100380277,3,370
L1_Halo_01,L2_Halo_01,3,0.530497285296,0.524122872299,0.331727897460,0.646626654579,0.0582696995042,-0.137590821101,0.202151689349,7.39581351994e-8,-1.35368897758e-8,1.24331509144e-7,-0.0741189680616,-0.173551221850,0.196913571532,0.251379986153,1.45297547512e-7,0.272742740849,0.120907987731,0.409589297565,0.000865911834879,false,186,1.02792221550e-10,3.78206280338e-13,10,0.0160100380277,1,365
L1_Halo_01,L2_Halo_01,3,0.530497285296,0.536882843377,0.372222231958,0.667136524846,0.0419902980684,-0.0986118902992,0.222673306998,0.000440049534364,0.00103582634490,0.00249764379343,-0.0843855557299,-0.173276095519,0.212682537094,0.247125255062,0.00273948979343,0.287018098522,0.224883519017,0.305613766280,0.00294779254260,false,275,1.71890134211e-11,2.51287755991e-12,10,0.0160100380277,2,365
L1_Halo_01,L2_Halo_01,3,0.530497285296,0.539046882807,0.374894933888,0.677377575715,0.0485280874982,-0.125342728019,0.218939301022,-0.0000137981739110,-0.00000111543654446,0.0000124170413687,-0.0899835080515,-0.183801413774,0.194199749994,0.256905025788,0.0000185961479429,0.282123260871,0.203583161917,0.326914123379,0.00333832746268,false,130,7.12498392406e-10,9.95978106270e-11,10,0.0160100380277,3,365
L1_Halo_01,L2_Halo_01,3,0.578330316996,0.496961780023,0.318256420656,0.660024039373,0.0613124427646,-0.137098192234,0.185001265715,-1.58955444640e-8,-9.80535908579e-8,5.90125471267e-8,-0.0765033975224,-0.171996722345,0.177417710612,0.238286798350,1.15540710281e-7,0.258674866132,0.210977839606,0.367352477390,0.00183195679451,false,185,2.08074418677e-12,1.70861720638e-15,11,0.0160100380277,1,371
L1_Halo_01,L2_Halo_01,3,0.578330316996,0.507492174813,0.277771107687,0.643048451719,0.0887611838233,-0.177373761786,0.147083855179,-0.00000921693845835,0.00000283968571435,0.00000335378509930,-0.0742362533596,-0.194005323648,0.157286510861,0.246928450321,0.0000102109570557,0.260553513535,0.336877926099,0.241452390897,0.00167360999862,false,123,1.61303416567e-12,2.00476666971e-13,11,0.0160100380277,2,371
L1_Halo_01,L2_Halo_01,3,0.578330316996,0.521622214352,0.380528859045,0.702797854098,0.0481600864959,-0.122225488212,0.209472212041,-6.15150939215e-7,-0.0000127554918516,0.00000878885792799,-0.100148589884,-0.185932509885,0.175117000650,0.247259118168,0.0000155024193832,0.274347593765,0.197974447929,0.380355869067,0.00520213275089,true,371,3.07939806989e-11,3.57386472352e-12,11,0.0160100380277,3,371
L1_Halo_01,L2_Halo_01,3,0.626163348695,0.473726322636,0.304804352600,0.673181858432,0.0640728535223,-0.135908994035,0.170227633917,1.42775482742e-7,-4.20279046981e-7,7.46376490252e-7,-0.0787404149583,-0.169784533592,0.160684185651,0.227055131118,8.68387690495e-7,0.246670323130,0.105785019148,0.520378329547,0.00117870833971,false,186,1.29343665132e-11,3.12718635176e-15,12,0.0160100380277,1,359
L1_Halo_01,L2_Halo_01,3,0.626163348695,0.483466287403,0.350000000377,0.700102242250,0.0481568623546,-0.109841864834,0.186279816640,0.000449003085644,0.000512424004833,0.00167134493981,-0.0927736043737,-0.173658968653,0.169980781888,0.221550194650,0.00180487562992,0.260111217123,0.260247570795,0.365915777900,0.00324307265021,false,312,3.53138616019e-12,4.75964378203e-13,12,0.0160100380277,2,359
L1_Halo_01,L2_Halo_01,3,0.626163348695,0.494569642301,0.372222223004,0.714137225809,0.0381377649714,-0.0825593163904,0.195524983567,0.000963752256374,-0.000513764862117,0.00763387786059,-0.106059911921,-0.190147750453,0.161723305611,0.215639859577,0.00771160579488,0.271218176929,0.235573987187,0.390589361509,0.00590852751618,true,334,1.68336907113e-13,8.91058567459e-14,12,0.0160100380277,3,359
L1_Halo_01,L2_Halo_01,3,0.673996380395,0.453613022704,0.293993320445,0.687978133995,0.0655744952246,-0.133175477635,0.158066851916,2.01016266688e-8,-4.24723178294e-8,2.08022883641e-8,-0.0815418039554,-0.167107537370,0.146581248375,0.216842919972,5.13878232436e-8,0.236770051344,0.484931758366,0.189064622029,0.00171197512740,false,291,3.51834081984e-15,1.32539939570e-12,13,0.0160100380277,1,362
L1_Halo_01,L2_Halo_01,3,0.673996380395,0.463140535132,0.341666703760,0.719338208427,0.0494248367186,-0.110769184873,0.171613125255,0.000417794951940,0.000326893971683,0.00203309932391,-0.0989329338540,-0.175733424728,0.149247157525,0.210151591861,0.00210116756863,0.250887775703,0.274917229697,0.399079150698,0.00369566865144,false,250,1.87334488353e-10,3.08483001857e-11,13,0.0160100380277,2,362
L1_Halo_01,L2_Halo_01,3,0.673996380395,0.482948006483,0.377777781982,0.739236549019,0.0443965737941,-0.101256473309,0.185351417791,0.000454678939126,0.000654942776892,0.00366094600990,-0.112928215890,-0.182605832095,0.152548441760,0.215821864575,0.00374675975558,0.263379382152,0.227957031095,0.446039349300,0.00784861790617,true,89,2.73829532062e-13,1.56804810051e-14,13,0.0160100380277,3,362
L1_Halo_01,L2_Halo_01,3,0.721829412094,0.436044409833,0.278995384741,0.699334400229,0.0683055189741,-0.131537238137,0.146795066648,-4.06825820809e-8,1.13602851404e-7,9.85495814954e-8,-0.0828772464236,-0.163961681361,0.134074865702,0.208606041454,1.55796984389e-7,0.227438212582,0.280117081298,0.441712330797,0.000897578245293,false,146,9.16513969250e-13,5.84578235162e-15,14,0.0160100380277,1,346
